team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,game_id,event_id
1610612764,101162,68.34747,27.65911,0.0,675.55,22.79,21500139,2
1610612764,101162,67.78814,27.76847,0.0,675.51,22.76,21500139,2
1610612764,101162,67.20378,27.85413,0.0,675.47,22.72,21500139,2
1610612764,101162,66.6094,27.93696,0.0,675.43,22.69,21500139,2
1610612764,101162,66.00468,28.00826,0.0,675.39,22.65,21500139,2
1610612764,101162,65.37522,28.08883,0.0,675.35,22.61,21500139,2
1610612764,101162,64.73109,28.17652,0.0,675.31,22.58,21500139,2
1610612764,101162,64.09231,28.24106,0.0,675.27,22.54,21500139,2
1610612764,101162,63.45847,28.30413,0.0,675.23,22.5,21500139,2
1610612764,101162,62.83729,28.35735,0.0,675.19,22.47,21500139,2
1610612764,101162,62.20484,28.40088,0.0,675.15,22.43,21500139,2
1610612764,101162,61.58531,28.45559,0.0,675.11,22.4,21500139,2
1610612764,101162,60.94038,28.49978,0.0,675.07,22.36,21500139,2
1610612764,101162,60.30811,28.54531,0.0,675.03,22.33,21500139,2
1610612764,101162,59.68547,28.59487,0.0,674.99,22.29,21500139,2
1610612764,101162,59.0294,28.6344,0.0,674.95,22.25,21500139,2
1610612764,101162,58.35496,28.6564,0.0,674.91,22.22,21500139,2
1610612764,101162,57.69319,28.68352,0.0,674.87,22.18,21500139,2
1610612764,101162,57.0212,28.70725,0.0,674.83,22.15,21500139,2
1610612764,101162,56.3462,28.7318,0.0,674.79,22.11,21500139,2
1610612764,101162,55.68983,28.73226,0.0,674.75,22.07,21500139,2
1610612764,101162,55.02931,28.72914,0.0,674.71,22.04,21500139,2
1610612764,101162,54.3631,28.72298,0.0,674.67,22.0,21500139,2
1610612764,101162,53.68377,28.714,0.0,674.63,21.97,21500139,2
1610612764,101162,52.97874,28.7095,0.0,674.59,21.93,21500139,2
1610612764,101162,52.27162,28.70718,0.0,674.55,21.89,21500139,2
1610612764,101162,51.58314,28.6991,0.0,674.51,21.86,21500139,2
1610612764,101162,50.90625,28.70007,0.0,674.47,21.82,21500139,2
1610612764,101162,50.22927,28.70524,0.0,674.43,21.79,21500139,2
1610612764,101162,49.55842,28.71182,0.0,674.39,21.75,21500139,2
1610612764,101162,48.88544,28.71518,0.0,674.35,21.72,21500139,2
1610612764,101162,48.20386,28.72623,0.0,674.31,21.68,21500139,2
1610612764,101162,47.51165,28.72712,0.0,674.27,21.64,21500139,2
1610612764,101162,46.82056,28.73387,0.0,674.23,21.61,21500139,2
1610612764,101162,46.13463,28.74572,0.0,674.19,21.57,21500139,2
1610612764,101162,45.44944,28.75903,0.0,674.15,21.54,21500139,2
1610612764,101162,44.76537,28.77304,0.0,674.11,21.5,21500139,2
1610612764,101162,44.07939,28.79508,0.0,674.07,21.46,21500139,2
1610612764,101162,43.38831,28.81772,0.0,674.03,21.43,21500139,2
1610612764,101162,42.70095,28.84153,0.0,673.99,21.39,21500139,2
1610612764,101162,42.00892,28.8647,0.0,673.95,21.36,21500139,2
1610612764,101162,41.32732,28.87434,0.0,673.91,21.32,21500139,2
1610612764,101162,40.63481,28.86835,0.0,673.87,21.29,21500139,2
1610612764,101162,39.94313,28.86664,0.0,673.83,21.25,21500139,2
1610612764,101162,39.24512,28.86499,0.0,673.79,21.21,21500139,2
1610612764,101162,38.55601,28.86633,0.0,673.75,21.18,21500139,2
1610612764,101162,37.86655,28.8748,0.0,673.71,21.14,21500139,2
1610612764,101162,37.19118,28.90162,0.0,673.67,21.11,21500139,2
1610612764,101162,36.52455,28.92463,0.0,673.63,21.07,21500139,2
1610612764,101162,35.8453,28.93358,0.0,673.59,21.03,21500139,2
1610612764,101162,35.16107,28.93815,0.0,673.55,21.0,21500139,2
1610612764,101162,34.48601,28.94028,0.0,673.51,20.96,21500139,2
1610612764,101162,33.8114,28.94391,0.0,673.47,20.93,21500139,2
1610612764,101162,33.1398,28.95095,0.0,673.43,20.89,21500139,2
1610612764,101162,32.47427,28.94769,0.0,673.39,20.85,21500139,2
1610612764,101162,31.82211,28.94248,0.0,673.35,20.82,21500139,2
1610612764,101162,31.17356,28.95192,0.0,673.31,20.78,21500139,2
1610612764,101162,30.52782,28.96303,0.0,673.27,20.75,21500139,2
1610612764,101162,29.88676,28.96727,0.0,673.23,20.71,21500139,2
1610612764,101162,29.25298,28.96542,0.0,673.19,20.68,21500139,2
1610612764,101162,28.61966,28.96316,0.0,673.15,20.64,21500139,2
