GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
Shot Chart Detail,0021400771,208,201935,James Harden,1610612745,Houston Rockets,2,4,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-98,227,1,1
Shot Chart Detail,0021400771,224,201935,James Harden,1610612745,Houston Rockets,2,2,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,225,1,0
Shot Chart Detail,0021400771,259,201935,James Harden,1610612745,Houston Rockets,2,0,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,4,1,1
Shot Chart Detail,0021400771,283,201935,James Harden,1610612745,Houston Rockets,3,10,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,186,1,1
Shot Chart Detail,0021400771,332,201935,James Harden,1610612745,Houston Rockets,3,6,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1
Shot Chart Detail,0021400771,343,201935,James Harden,1610612745,Houston Rockets,3,5,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1
Shot Chart Detail,0021400771,349,201935,James Harden,1610612745,Houston Rockets,3,4,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,37,1,0
Shot Chart Detail,0021400771,367,201935,James Harden,1610612745,Houston Rockets,3,3,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,12,1,0
Shot Chart Detail,0021400771,384,201935,James Harden,1610612745,Houston Rockets,3,2,20,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,119,1,0
Shot Chart Detail,0021400771,386,201935,James Harden,1610612745,Houston Rockets,3,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,242,1,0
Shot Chart Detail,0021400771,399,201935,James Harden,1610612745,Houston Rockets,3,1,44,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,36,1,0
Shot Chart Detail,0021400771,440,201935,James Harden,1610612745,Houston Rockets,4,9,46,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,56,1,0
Shot Chart Detail,0021400771,448,201935,James Harden,1610612745,Houston Rockets,4,9,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,19,1,1
Shot Chart Detail,0021400771,495,201935,James Harden,1610612745,Houston Rockets,4,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,83,238,1,0
Shot Chart Detail,0021400771,519,201935,James Harden,1610612745,Houston Rockets,4,2,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-11,1,1
Shot Chart Detail,0021400771,527,201935,James Harden,1610612745,Houston Rockets,4,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,255,1,0
Shot Chart Detail,0021400771,543,201935,James Harden,1610612745,Houston Rockets,4,0,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1
Shot Chart Detail,0021400784,11,201935,James Harden,1610612745,Houston Rockets,1,10,42,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,9,1,0
Shot Chart Detail,0021400784,28,201935,James Harden,1610612745,Houston Rockets,1,9,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,0
Shot Chart Detail,0021400784,119,201935,James Harden,1610612745,Houston Rockets,1,2,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,0
Shot Chart Detail,0021400784,120,201935,James Harden,1610612745,Houston Rockets,1,2,2,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,17,1,0
Shot Chart Detail,0021400784,148,201935,James Harden,1610612745,Houston Rockets,1,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2,244,1,1
Shot Chart Detail,0021400784,204,201935,James Harden,1610612745,Houston Rockets,2,8,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,0,1,0
Shot Chart Detail,0021400784,206,201935,James Harden,1610612745,Houston Rockets,2,8,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,12,1,1
Shot Chart Detail,0021400784,233,201935,James Harden,1610612745,Houston Rockets,2,6,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1
Shot Chart Detail,0021400784,255,201935,James Harden,1610612745,Houston Rockets,2,5,27,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1
Shot Chart Detail,0021400784,309,201935,James Harden,1610612745,Houston Rockets,2,2,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,12,1,0
Shot Chart Detail,0021400784,330,201935,James Harden,1610612745,Houston Rockets,2,0,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-70,233,1,1
Shot Chart Detail,0021400784,353,201935,James Harden,1610612745,Houston Rockets,3,10,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,220,1,0
Shot Chart Detail,0021400784,423,201935,James Harden,1610612745,Houston Rockets,3,4,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,1
Shot Chart Detail,0021400784,474,201935,James Harden,1610612745,Houston Rockets,4,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,255,1,1
Shot Chart Detail,0021400784,497,201935,James Harden,1610612745,Houston Rockets,4,10,11,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,20,1,1
Shot Chart Detail,0021400784,510,201935,James Harden,1610612745,Houston Rockets,4,8,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,54,249,1,0
Shot Chart Detail,0021400784,514,201935,James Harden,1610612745,Houston Rockets,4,7,48,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,31,1,0
Shot Chart Detail,0021400784,530,201935,James Harden,1610612745,Houston Rockets,4,6,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,4,1,1
Shot Chart Detail,0021400784,558,201935,James Harden,1610612745,Houston Rockets,4,3,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1
Shot Chart Detail,0021400784,560,201935,James Harden,1610612745,Houston Rockets,4,3,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,102,113,1,1
Shot Chart Detail,0021400784,568,201935,James Harden,1610612745,Houston Rockets,4,2,32,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,56,97,1,1
Shot Chart Detail,0021400784,570,201935,James Harden,1610612745,Houston Rockets,4,1,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-7,209,1,1
Shot Chart Detail,0021400784,587,201935,James Harden,1610612745,Houston Rockets,4,0,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-209,127,1,0
Shot Chart Detail,0021400799,25,201935,James Harden,1610612745,Houston Rockets,1,8,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,0,200,1,1
Shot Chart Detail,0021400799,48,201935,James Harden,1610612745,Houston Rockets,1,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,219,1,0
Shot Chart Detail,0021400799,74,201935,James Harden,1610612745,Houston Rockets,1,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,170,1,0
Shot Chart Detail,0021400799,83,201935,James Harden,1610612745,Houston Rockets,1,2,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-2,1,1
Shot Chart Detail,0021400799,110,201935,James Harden,1610612745,Houston Rockets,1,0,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,78,121,1,0
Shot Chart Detail,0021400799,242,201935,James Harden,1610612745,Houston Rockets,2,2,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1
Shot Chart Detail,0021400799,266,201935,James Harden,1610612745,Houston Rockets,2,1,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,201,1,0
Shot Chart Detail,0021400799,289,201935,James Harden,1610612745,Houston Rockets,3,10,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,124,127,1,0
Shot Chart Detail,0021400799,351,201935,James Harden,1610612745,Houston Rockets,3,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,224,1,0
Shot Chart Detail,0021400799,465,201935,James Harden,1610612745,Houston Rockets,4,7,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,50,242,1,0
Shot Chart Detail,0021400799,495,201935,James Harden,1610612745,Houston Rockets,4,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,88,235,1,0
Shot Chart Detail,0021400799,573,201935,James Harden,1610612745,Houston Rockets,4,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,224,1,0
Shot Chart Detail,0021400810,36,201935,James Harden,1610612745,Houston Rockets,1,7,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,124,1,1
Shot Chart Detail,0021400810,49,201935,James Harden,1610612745,Houston Rockets,1,6,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,231,1,0
Shot Chart Detail,0021400810,142,201935,James Harden,1610612745,Houston Rockets,2,10,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,94,26,1,0
Shot Chart Detail,0021400810,155,201935,James Harden,1610612745,Houston Rockets,2,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,173,165,1,0
Shot Chart Detail,0021400810,168,201935,James Harden,1610612745,Houston Rockets,2,7,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,6,1,1
Shot Chart Detail,0021400810,178,201935,James Harden,1610612745,Houston Rockets,2,6,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-2,1,0
Shot Chart Detail,0021400810,351,201935,James Harden,1610612745,Houston Rockets,3,3,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,-2,1,0
Shot Chart Detail,0021400810,366,201935,James Harden,1610612745,Houston Rockets,3,2,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-95,159,1,0
Shot Chart Detail,0021400810,368,201935,James Harden,1610612745,Houston Rockets,3,2,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-2,1,0
Shot Chart Detail,0021400810,371,201935,James Harden,1610612745,Houston Rockets,3,2,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,1
Shot Chart Detail,0021400810,388,201935,James Harden,1610612745,Houston Rockets,3,0,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,216,1,1
Shot Chart Detail,0021400810,459,201935,James Harden,1610612745,Houston Rockets,4,7,20,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,22,1,1
Shot Chart Detail,0021400810,484,201935,James Harden,1610612745,Houston Rockets,4,5,32,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,60,1,1
Shot Chart Detail,0021400810,535,201935,James Harden,1610612745,Houston Rockets,4,1,13,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-40,176,1,0
Shot Chart Detail,0021400819,22,201935,James Harden,1610612745,Houston Rockets,1,9,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,225,129,1,0
Shot Chart Detail,0021400819,84,201935,James Harden,1610612745,Houston Rockets,1,3,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,0,1,0
Shot Chart Detail,0021400819,105,201935,James Harden,1610612745,Houston Rockets,1,2,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,9,1,0
Shot Chart Detail,0021400819,222,201935,James Harden,1610612745,Houston Rockets,2,5,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,6,1,0
Shot Chart Detail,0021400819,237,201935,James Harden,1610612745,Houston Rockets,2,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,217,1,0
Shot Chart Detail,0021400819,270,201935,James Harden,1610612745,Houston Rockets,2,1,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,3,1,0
Shot Chart Detail,0021400819,303,201935,James Harden,1610612745,Houston Rockets,3,10,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-6,1,1
Shot Chart Detail,0021400819,328,201935,James Harden,1610612745,Houston Rockets,3,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,254,1,0
Shot Chart Detail,0021400819,337,201935,James Harden,1610612745,Houston Rockets,3,7,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-136,201,1,1
Shot Chart Detail,0021400819,350,201935,James Harden,1610612745,Houston Rockets,3,6,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,61,1,1
Shot Chart Detail,0021400819,411,201935,James Harden,1610612745,Houston Rockets,3,1,54,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,61,97,1,1
Shot Chart Detail,0021400819,428,201935,James Harden,1610612745,Houston Rockets,3,0,55,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,135,168,1,1
Shot Chart Detail,0021400832,15,201935,James Harden,1610612745,Houston Rockets,1,9,59,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,50,160,1,0
Shot Chart Detail,0021400832,47,201935,James Harden,1610612745,Houston Rockets,1,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-185,151,1,0
